id,name,full_name
5190,test,"Материалы 46-й научно-технической конференции студентов и аспирантов (Комсомольск-на-Амуре, 2016)"
5191,test,"Материалы 19-й Конференции молодых ученых «Навигация и управление движением» с международным участием (Санкт-Петербург, 2017)"
5192,test,"Материалы 2-го Международного научного форума Шаг в будущее: искусственный интеллект и цифровая экономика (Москва, 2018)"
5193,test,"Proceedings of the 15th International Conference on Electrical Engineering, Computing Science and Automatic Control"
5194,test,"Proceedings of 2018 26th Telecommunications Forum (TELFOR) ((Belgrade, Serbia"
5195,test,IFAC-PapersOnLine
5196,test,"Труды международной научно-практической конференции «Интеграция науки и практики как механизм развития цифровой экономики» (Ярославль, 2018)"
5197,test,"Материалы 26-й Международной конференции Проблемы управления безопасностью сложных систем (Москва, 2018)"
5198,test,"Материалы 14-й Международной конференции Устойчивость и колебания нелинейных систем управления (конференция Пятницкого) (Москва, 2018)"
5199,test,"IOP Conference Series: Materials Science and Engineering (MSE) (Chelyabinsk, 2018)"
5200,test,"Proceedings of the International Conference on Actual Problems of Electron Devices Engineering (APEDE2018, Saratov)"
5201,test,Вестник Алтайской академии экономики и права
5202,test,Вестник Московского университета МВД России
5203,test,Proceedings of the 11th International Conference Management of Large-Scale System Development (MLSD)
5204,test,Труды 27-й Международной конференции по компьютерной графике и машинному зрению - GraphiCon2017 (Пермь)
5205,test,"MATEC WEB OF CONFERENCES (13th International Conference on Electromechanics and Robotics ZAVALISHINS READINGS, ER(ZR) 2018)"
5206,test,Proceedings of the 3rd International Conference on Digital Transformation and Global Society (DTGS 2018)
5207,test,"Материалы Всероссийской научно-практической конференции РОБОТОТЕХНИКА И ОБРАЗОВАНИЕ: ШКОЛА, УНИВЕРСИТЕТ, ПРОИЗВОДСТВО (Пермь, 2018)"
5208,test,Journal of Information Technology in Construction
5209,test,Journal of eHealth Technology and Applicatoin
5210,test,Proceedings of the 11th International Conference Management of Large-Scale System Development (MLSD)
5211,test,AETA 2018 - Recent Advances in Electrical Engineering and Related Sciences: Theory and Application. Lecture Notes in Electrical Engineering
5212,test,"Труды Всероссийской научно-практической конференции Образование - путь к успеху (Москва, 2018)"
5213,test,"Труды 21-й Международной объединенной конференции Интернет и современное общество (Санкт-Петербург, 2018)"
5214,test,"Труды 11-й Международной конференции «Управление развитием крупномасштабных систем» (MLSD2018, Москва)"
5215,test,Интеграция наук
5216,test,Труды конференции Релейная защита и автоматика энергосистем 2017 (Санкт-Петербург)
5217,test,Цифровая экономика
5218,test,"Тезисы 17-й Байкальской Международной школы-семинара Методы оптимизации и их приложения (Иркутск, 2017)"
5219,test,"Материалы 8-го Межрегионального летнего образовательного форума «Энергия молодости» (Кисловодск, 2018)"
5220,test,"Proceedings - 2018 IEEE International Conference on Environment and Electrical Engineering and 2018 IEEE Industrial and Commercial Power Systems Europe, EEEIC/I and CPS Europe 2018"
5221,test,Материалы мастерской Интеллектуальные системы управления микроклиматом
5222,test,Проблемы совершенствования форм и способов применения войск ПВО - ПРО на современном этапе: Сборник материалов всероссийской военно-научной конференции
5223,test,Математическая физика и компьютерное моделирование
5224,test,Proceedings of the 11th International Conference Management of Large-Scale System Development (MLSD)
5225,test,Медицинская этика
5226,test,Социально-трудовые исследования
5227,test,Экономист
5228,test,"Тезисы Всероссийской научно-практической конференции с международным участием Социальная динамика населения и устойчивое развитие (Москва, 2018)"
5229,test,"Тезисы 12-й Международной научной конференции «Социальная несправедливость в социологическом измерении: вызовы современного мира» (Сорокинские чтения) (МГУ, Москва, 2018)"
5230,test,"Тезисы 2-й ежегодной научно-практической конференции  Социально-экономическая эффективность управления общественным здоровьем: философско – методологические основания (Москва, 2018)"
5231,test,"Proceedings of 12th International Conference on Sensing Technology (ICST 2018, Limerick, Ireland)"
5232,test,"Материалы 5-й Международной научно-практической конференции Виртуальное моделирование, прототипирование и промышленный дизайн (2018, Тамбов)"
5233,test,"Материалы научной конференции Квантовая динамика и функциональные интегралы (Москва, 2018)"
5234,test,Современные научные исследования и разработки
5235,test,"Материалы научной конференции с международным участием Неделя науки СПБПУ (Санкт-Петербург, 2018)"
5236,test,"Материалы Международной конференции ОПТИМАЛЬНОЕ УПРАВЛЕНИЕ И ДИФФЕРЕНЦИАЛЬНЫЕ ИГРЫ,  посвященной 110-летию со дня рождения Льва Семеновича Понтрягина (Москва, 2018)"
5237,test,"Proceedings of the First International Conference on Theoretical, Applied and Experimental Mechanics (ICTAEM 2018)"
5238,test,Вестник Московского государственного технического университета им. Н.Э. Баумана. Серия: Естественные науки
5239,test,Procedia Structural Integrity
5240,test,Journal of Physics: Conference Series
5241,test,ESAIM: Proceedings and Surveys
5242,test,"Proceedings of the 26th European Signal Processing Conference (EUSIPCO-2018, Rome, Italy)"
5243,test,Математические вопросы криптографии
5244,test,Труды 3-й научно-практической конференции «Проблемы управления научными исследованиями и разработками – 2017» (Москва)
5245,test,"Материалы Международной конференции ОПТИМАЛЬНОЕ УПРАВЛЕНИЕ И ДИФФЕРЕНЦИАЛЬНЫЕ ИГРЫ, посвященной 110-летию со дня рождения Льва Семеновича Понтрягина (Москва, 2018)"
5246,test,"Труды 7-ой научно-технической конференции с международным участием «Интеллектуальные системы управления на железнодорожном транспорте. Компьютерное и математическое моделирование» (ИСУЖТ-2018, Москва)"
5247,test,"Материалы 7-й Международной научно-практической конференции «Актуальные проблемы экономики и управления на предприятиях машиностроения, нефтяной и газовой промышленности в условиях инновационно-ориентированной экономики»"
5248,test,"Материалы Международной научно-практической конфернции Наука − производству (Мурманск, 2017)"
5249,test,"Материалы Международной научно-практической конференции Наука − производству (Мурманск, 2018)"
5250,test,Информационные технологии и математическое моделирование систем
5251,test,Труды 3-й научно-практической конференции «Проблемы управления научными исследованиями и разработками – 2017» (Москва)
5252,test,"Труды 7-й Международной научно-практической конференции «Автоматизация и информационные технологии в энергетике» (Москва, 2018)"
5253,test,Proceedings of the 11th International Conference Management of Large-Scale System Development (MLSD)
5254,test,"Труды 6-й Международной метрологической конференции Актуальные вопросы метрологического обеспечения измерений расхода и количества жидкостей и газов (Казань, 2018)"
5255,test,Proceedings of the 11th International Conference Management of Large-Scale System Development (MLSD)
5256,test,Communications in Computer and Information Science (Optimization and Applications. OPTIMA 2018)
5257,test,Вестник Санкт-Петербургского государственного университета гражданской авиации
5258,test,"Proceedings 2nd International Conference R. PIOTROWSKIS READINGS LE & AL2017 (Saint-Petersburg, 2017)"
5259,test,Lecture Notes in Computer Science
5260,test,Information Innovative Technologies
5261,test,Вестник Южно-Уральского государственного университета. Серия: Математика. Механика. Физика
5262,test,Вопросы инновационной экономики
5263,test,JOURNAL OF DECISION SYSTEMS
5264,test,"Abstracts of the International Conference on Advances in Applied Probability and Stochastic Processes (ICAAP&SP@CMS) (Kottayam, 2019)"
5267,test,"Proceedings of the 2nd Russian-Pacific Conference on Computer Technology and Applications (RPC 2017, Vladivostok, Russia)"
5268,test,"Труды 16-й Всероссийской конференции РАСПРЕДЕЛЕННЫЕ ИНФОРМАЦИОННО-ВЫЧИСЛИТЕЛЬНЫЕ РЕСУРСЫ. НАУКА – ЦИФРОВОЙ ЭКОНОМИКЕ (DICR-2017, Новосибирск)"
5269,test,Материалы 3-го Петербургского Международного онкологического форума «БЕЛЫЕ НОЧИ 2017»
5270,test,CEUR Workshop Proceedings
5271,test,Руды и металлы
5272,test,КОМПЬЮТЕРНАЯ ОПТИКА
5273,test,Электронные средства и системы управления
5274,test,"Материалы 2-й Международной научной конференции по проблемам управления в технических системах (ПУТС-2017, Санкт Петербург)"
5275,test,Экстремальная робототехника
5276,test,"Proceedings International Conference on Dynamics of Systems, Mechanisms and Machines (Dynamics) (Omsk, 2016)"
5277,test,AIP Conference Proceedings (THE INTERNATIONAL CONFERENCE ON PHYSICS OF CANCER: INTERDISCIPLINARY PROBLEMS AND CLINICAL APPLICATIONS (PC16))
5278,test,AIP CONFERENCE PROCEEDINGS (Proceedings of the XIII International Conference of Students and Young Scientists 2016)
5279,test,"Proceedings of 2018 International Multi-Conference on Industrial Engineering and Modern Technologies (FarEastCon, Vladivostok, Russia)"
5280,test,Акустический журнал
5281,test,Известия высших учебных заведений. Приборостроение
5282,test,Key Engineering Materials
5283,test,SYMMETRY
5284,test,"Сборник трудов Международной научной конференции «Актуальные проблемы прикладной  математики, информатики и механики» (Воронеж, 2018)"
5285,test,Astra Salvensis
5286,test,"Proceedings of SPIE (International Conference on Image, Video processing and Artificial Intelligence, Shanghai, 2018)"
5287,test,Proceedings of the 11th International Conference Management of Large-Scale System Development (MLSD)
5288,test,International Journal of Computer Science in Sport
5289,test,"Материалы 13-й Международной научно-практической конференции Современные сложные системы управления (HNCS2018, Старый Оскол)"
5290,test,Теоретические основы химической технологии
5291,test,Analysis and mathematical physics
5292,test,"Труды 10-й Всероссийской конференции Необратимые процессы в природе и технике (Москва, 2019)"
5293,test,IOP Conference Series: Earth and Environmental Science
5294,test,"Proceedings of the 14th International Conference on Electronics Computer and Computation (ICECCO 2018, Kaskelen, Kazakhstan)"
5295,test,Вестник Томского государственного университета. Философия. Социология. Политология
5296,test,"Practical and Theoretical Aspects of Geological Interpretation of Gravitational, Magnetic and Electric Fields. Springer Proceedings in Earth and Environmental Sciences."
5297,test,"Труды научно-практической конференции «Концептуальные проблемы экономики и управления на транспорте: взгляд в будущее» (Москва, 2018)"
5298,test,"Gerichtsverfahren des Oberseminars Algebraische Geometrie (Mannheim, Germany, 2018)"
5299,test,"Proceedings of the International Congress of Mathematicians (ICM-2018, Rio de Janeiro, Brazil)"
5300,test,"Труды 18-й Международной конференции Проблемы управления и моделирования в сложных системах (ПУМСС-2016, Самара)"
5301,test,"Труды Международной научно-технической конференции Перспективные информационные технологии (ПИТ 2016, Самара)"
5302,test,Современная наука: актуальные проблемы теории и практики. Серия: гуманитарные науки
5303,test,Russian Aeronautics
5304,test,DEStech Transactions on Computer Science and Engineering
5305,test,"Proceedings of the 31th International Technical Meeting of The Satellite Division of the Institute of Navigation (ION GNSS+ 2018, Miami)"
5306,test,Book of Abstracts 17th IFAC Workshop on Control Applications of Optimization (CAO 2018)
5307,test,Automation and Remote Control
5308,test,"Тезисы 26-й Международной конференции «Математика. Компьютер. Образование» (Пущино, 2019)"
5309,test,"Труды 2-й Национальной научно-практической конференции «Наука и технологии: актуальные вопросы, достижения, инновации» (Москва, 2018)"
5310,test,Dynamic Games and Applications
5311,test,"Труды 3-й Международной научно-практической конференции «Человеческий фактор в сложных технических системах и средах» (Эрго-2018, Тверь)"
5312,test,Организация и регуляция физиолого-биохимических процессов (Межрегиональный сборник научных работ)
5313,test,"Труды 24-й Международной научно-технической конференции Радиолокация, навигация, связь (Воронеж, 2018)"
5314,test,"Материалы 56-й отчетной научной конференции преподавателей и научных сотрудников ВГУИТ за 2017 г. (Воронеж, 2018)"
5315,test,Информационные технологии в проектировании и производстве
5316,test,Тенденции развития науки и образования
5317,test,"Proceedings of the 7th International Conference on Complex Networks and Their Applications (Cambridge, 2018)"
5318,test,"Proceedings of the 5th Mediterranean school of complex networks (Salina, 2018)"
5319,test,"AIP Conference Proceedings (ICNPAA 2018 WORLD CONGRESS: 12th International Conference on Mathematical Problems in Engineering, Aerospace and Sciences)"
5320,test,"Труды 8-й Российской научной конференции Интеллектуальные системы в информационном противоборстве (ИСИП 2018, Москва)"
5321,test,"Материалы 16-й Международной научно-практической конференции Научный форум: технические и физико-математические науки (Москва, 2018)"
5322,test,NONPARAMETRIC STATISTICS (Springer Proceedings in Mathematics & Statistics)
5323,test,"Proceedings of the 5th International Research and Practice Conference-Biennale «System Analysis in Economics» (SAE-2018, Moscow)"
5324,test,"Материалы (Гагаринский сборник) 45-х Общественно-научные чтений, посвященных памяти Ю.А. Гагарина (г. Гагарин, 2018)"
5325,test,Uncertainty in Complex Networked Systems (In Honor of Roberto Tempo). Systems and Control: Foundations and Applications
5326,test,Тезисы докладов 70-й Юбилейной Международной молодежной научной конференции «Нефть и газ – 2016» (Москва)
5327,test,Тезисы докладов 71-й Международной молодежной научной конференции «Нефть и газ – 2017» (Москва)
5328,test,Известия Кабардино-Балкарского научного центра РАН
5329,test,"Тезисы 17-й Всероссийской научной конференции «Нейрокомпьютеры и их применение» (Москва, 2019)"
5330,test,"Тезисы московской международной конференции Студенческая наука (2016, Москва)"
5331,test,"Proceedings of the10th Annual International Power Electronics, Drive Systems And Technologies Conference (PEDSTC 2019, Shiraz, Iran)"
5332,test,Автоматика и телемеханика
5333,test,Полет. Общероссийский научно-технический журнал
5334,test,Modern Stochastics: Theory and Applications
5335,test,Springer Proceedings in Mathematics and Statistics (2018): 3rd Conference of the International Society for Nonparametric Statistics
5336,test,Доклады Академии Наук
5337,test,"Proceedings of the 45th European Physical Society Conference on Plasma Physics (Прага, 2018)"
5338,test,"Материалы 14-й Всероссийской научно-практической конференции «Перспективные системы и задачи управления» и 10-й молодежной школы-семинара «Управление и обработка информации в технических системах» (Ростов-на-Дону, 2019)"
5339,test,NONPARAMETRIC STATISTICS (Springer Proceedings in Mathematics & Statistics)
5340,test,Automation and Remote Control
5341,test,"Тезисы XLIII Академических чтений по космонавтике, посвященных памяти академика С.П. Королева и других выдающихся отечественных ученых - пионеров освоения космического пространства (Москва, 2019)"
5342,test,"Тезисы докладов научной конференции «Ломоносовские чтения». Секция механики (Москва, 2018)"
5343,test,"Труды 21-ой Международной конференции «Цифровая обработка сигналов и её применение» (DSPA-2019, Москва)"
5344,test,"Труды региональной конференции Прикладные исследования и технологии (ART2019, Москва)"
5345,test,Электронные информационные системы
5346,test,Proceedings of the 9h International Conference on Optimization Methods and Applications “OPTIMIZATION AND APPLICATIONS” (OPTIMA-2018)
5347,test,Журнал медико-биологических исследований
5348,test,Вестник Тамбовского Государственного Технического Университета
5349,test,Материалы Международного молодежного научного форума «ЛОМОНОСОВ-2019»
5350,test,"PROCEEDINGS International Conference on Engineering Technologies and Computer Science: Innovation & Application (EnT 2019, Los Alamitos, California)"
5351,test,"Труды 16-й Всероссийской научно-технической конференции Научные чтения по авивации, посвященные памяти Н.Е. Жуковского (Москва, 2019)"
5352,test,Theory of Probability and its Applications
5353,test,Problems of Information Transmission
5354,test,"Материалы международного симпозиума, посвященого 100-летию С.С. Шварца «ЭКОЛОГИЯ И ЭВОЛЮЦИЯ: НОВЫЕ ГОРИЗОНТЫ» (Екатеринбург, 2019)"
5355,test,"Book of abstracts of Workshop on graphs, networks, and their applications (Moscow, 2018)"
5356,test,Современные аспекты экономики
5357,test,Бизнес в законе
5358,test,"Материалы Международной научно-практической конференции Инновационная наука и современное общество (Уфа, 2014)"
5359,test,Информатика и системы управления
5360,test,Proceedings of the Selected Papers of the 10th International Congress on Ultra Modern Telecommunications and Control Systems  (ICUMT-2018)
5361,test,"Материалы 20-го Юбилейного Всероссийского симпозиума Стратегическое планирование и развитие предприятий  (Москва, 2019)"
5362,test,Технологии техносферной безопасности
5363,test,"Материалы 26-й научной конференции Современные информационные технологии: тенденции и перспективы развития (СИТО 2019, Ростов-на-Дону)"
5364,test,"Тезисы докладов 7-й Международной конференции, посвященной памяти профессора А.А. Колоколова Проблемы оптимизации и их приложения (Омск, 2018)"
5365,test,"Материалы Всероссийской конференции с международным участием Информационно-телекоммуникационные технологии и математическое моделирование высокотехнологичных систем (Москва, 2019)"
5366,test,Вестник Московского государственного технического университета им. Н.Э. Баумана. Серия: Приборостроение
5367,test,International Journal of Systems Science
5368,test,"Тезисы докладов 12-й Международной конференции Интеллектуализация обработки информации (Гаэта, 2018)"
5369,test,"Тезисы докладов 18-й Всероссийской конференции «Математические методы распознавания образов» (Таганрог, 2017)"
5370,test,"Сборник тезисов докладов научной конференции «Ломоносовские чтения». Секция физики (Москва, 2019)"
5371,test,Automation and Remote Control
5372,test,Exploration Geophysics
5373,test,"Формирование институтов регулирования рисков стратегического развития. Монография, под редакцией Эскиндарова М.А., Сильвестрова С.Н."
5374,test,"Proceedings of the 32nd International Business Information Management Association Conference, IBIMA 2018 - Vision 2020: Sustainable Economic Development and Application of Innovation Management from Regional expansion to Global Growth"
5375,test,"PROCEEDINGS OF THE 30TH INTERNATIONAL BUSINESS INFORMATION MANAGEMENT ASSOCIATION CONFERENCE, IBIMA 2017 - VISION 2020: SUSTAINABLE ECONOMIC DEVELOPMENT, INNOVATION MANAGEMENT, AND GLOBAL GROWTH"
5376,test,Proceedings of the 29th International Business Information Management Association Conference - Education Excellence and Innovation Management through Vision 2020: From Regional Development Sustainability to Global Economic Growth2017
5377,test,Teoriya i Praktika Fizicheskoy Kultury
5378,test,Lecture Notes in Engineering and Computer Science
5379,test,Инновации маркетинговых моделей российских компаний в эпоху диджитал трансформации
5380,test,Вестник Южно-Уральского государственного университета. Серия: Экономика и менеджмент
5381,test,Маркетинг MBA. Маркетинговое управление предприятием
5382,test,Вестник Удмуртского университета. Серия Экономика и право
5383,test,JUVENIS SCIENTIA
5384,test,"Материалы Международной научно-практической конференции Маркетинг и брендинг: вызовы XXI века (Екатеринбург, 2017)"
5385,test,Функциональные области логистики: современные проблемы и исследования
5386,test,Вестник науки: Сборник статей по материалам IV Международной научно-практической конференции Инновации в науке и практике
5387,test,Вестник науки: Сборник статей по материалам XI Международной научно-практической конференции Инновации в науке и практике
5388,test,Вестник науки: Сборник статей по материалам XIII международной научно-практической конференции  Инновации в науке и практике
5389,test,"Материалы Всероссийской научно-практической конференции «Логистика розничных сетей» (Екатеринбург, 2018)"
5390,test,Философия науки и техники
5391,test,Известия Южного Федерального Университета. Технические науки
5392,test,"Материалы 8-ой Всероссийской научной конференции Теория и практика системной динамики (Апатиты, 2019)"
5393,test,Экономика. Бизнес. Банки
5394,test,Advances in Intelligent Systems and Computing (Silhavy R. (eds) Cybernetics and Automation Control Theory Methods in Intelligent Algorithms. CSOC 2019)
5395,test,SIAM Journal on Control and Optimization
5396,test,"Материалы 21-й Российской научно-практической конференции (с международным участием) Российский человек и власть в контексте радикальных изменений в современном мире (Екатеринбург, 2019)"
5397,test,"Материалы Международной конференции, посвященной 80-летию академика РАН В.А. Садовничего Современные проблемы математики и механики (Москва, 2019)"
5398,test,"Труды 9-й Московской международной конференции по исследованию операций (ORM2018, Москва)"
5399,test,E-Management
5400,test,"Материалы 19-й Международной научно-методической конференции Информатика: проблемы, методология, технологии (Воронеж, 2019)"
5401,test,Proceedings of the 11th International Conference Management of Large-Scale System Development (MLSD)
5402,test,"Book of abstracts of the 5th International Conference CONTEMPORARY PROBLEMS OF MATHEMATICS, MECHANICS AND INFORMATICS (CPMMI-2018, Novi Pazar)"
5438,test,Известия Института инженерной физики
5403,test,"Труды 6-й Всероссийской научной конференции Сперанские чтения. Актуальные проблемы управления персоналом (Москва, 2019)"
5404,test,"Математическое моделирование, компьютерный и натурный эксперимент в естественных науках"
5405,test,Математические методы в технике и технологиях - ММТТ
5406,test,International Journal of Adaptive Control and Signal Processing
5407,test,"Материалы 14-й Международной научно-практической конференции «Проблемы управления в социально-экономических и технических системах» (Саратов, 2018)"
5408,test,"Материалы Международной научной конференции Компьютерные науки и информационные технологии (Саратов, 2018)"
5409,test,"Материалы Международной конференции Классическая и современная геометрия, посвященной 100-летию со дня рождения В.Т. Базылева (Москва, 2019)"
5410,test,"Труды 5-го Всероссийского научно-практического семинара Беспилотные транспортные средства с элементами искусственного интеллекта (БТС-ИИ-2019, Санкт-Петербург)"
5411,test,"Материалы 3-й Междисциплинарной Всероссийской научной конференции «РАЗВИТИЕ МЕТОДОЛОГИИ СОВРЕМЕННОЙ ЭКОНОМИЧЕСКОЙ НАУКИ, МЕНЕДЖМЕНТА И ОБРАЗОВАНИЯ В УСЛОВИЯХ ИНФОРМАЦИОННО-ЦИФРОВЫХ ТРЕНДОВ» (Севастополь, 2019)"
5412,test,"Большая ЕВРАЗИЯ: Развитие, безопасность, сотрудничество"
5413,test,Заводская лаборатория. Диагностика материалов
5414,test,"Материалы 5-й Международной научно-практической конференции (школы-семинара) молодых ученых «Прикладная математика и информатика: современные исследования в области естественных и технических наук» (Тольятти, 2019)"
5415,test,"Proceedings of International Scientific Conference «2019 systems of signals generating and processing in the field of on board communications» (IEEE Conference #46544), Moscow"
5416,test,Proceedings of the IEEE International Siberian Confererence on Control and Communications (SIBCON-2019)
5417,test,Communications in Computer and Information Science (CCIS)
5418,test,Procedia Computer Science
5419,test,Труды 14-й Международной конференции по электромеханике и робототехнике «Завалишинские чтения-2019»
5420,test,"Тезисы 6-ой Международной научно-практической конференции «Актуальные вопросы исследований в авионике: теория, обслуживание, разработки» (АВИАТОР-2019, Воронеж)"
5421,test,"Труды 6-ой Международной научно-практической конференции «Актуальные вопросы исследований в авионике: теория, обслуживание, разработки» (АВИАТОР-2019, Воронеж)"
5422,test,"Труды 13-го Всероссийского совещания по проблемам управления (ВСПУ XIII, Москва, 2019)"
5423,test,"Сборник тезисов 30-й Международной научно-технической конференции ЭКСТРЕМАЛЬНАЯ РОБОТОТЕХНИКА (Санкт-Петербург, 2019)"
5424,test,Recent Research in Control Engineering and Decision Making
5425,test,"Материалы 2-го Международного научного симпозиума «Инженерные науки и науки о земле: прикладные и фундаментальные исследования», посвященный 85-летию доктора химических наук, профессора Хамзата Исмаиловича Ибрагимова (Грозный, 2019)"
5426,test,IOP Conference Series: Materials Science and Engineering
5427,test,Труды Международного военно-технического форума «АРМИЯ-2019»
5428,test,НТС Известия №282. Концепция развития и применения РТК военного газначения в интересах РВСН
5429,test,"Труды 2-й Всероссийской с международным участием научно-практической конференции «Тенденции развития интернет и цифровой экономики» (Симферополь - Алушта, 2019)"
5430,test,"Материалы 20-й Апрельской международной научной конференции по проблемам развития экономики и общества (Москва, 2019)"
5431,test,"Труды 61-й Всероссийской научной конференции МФТИ Радиотехника и компьютерные технологии (Москва, 2018)"
5432,test,"Abstract Proceedings of the 14th International Scientific & Business Conference SOCIAL RESPONSIBILITY AND CURRENT CHALLENGES 2019 (Maribor, Slovenia, European Union)"
5433,test,"Abstracts of the 32nd Conference of the European Chapter on Combinatorial Optimization (ECCO2019, Valletta, Malta)"
5434,test,Инструменты и методы коммерциализации инноваций в современной концепции менеджмента: сборник статей
5435,test,"Материалы 18-й Международной научно-практическрй конференции им. А.Ф. Терпугова «Информационные технологии и математическое моделирование» (ИТММ–2019, Томск)"
5436,test,Труды Военно-космической академии имени А.Ф. Можайского
5437,test,"Proceedings of the 2019 International Conference on Industrial Engineering, Applications and Manufacturing (ICIEAM)"
5439,test,Book of Abstracts 11th international conference on Extreme Value Analysis
5440,test,Вычислительные системы реального времени и цифровые устройства
5441,test,Collected summaries of Joint IMEKO TC1-TC7-TC13-TC18 Symposium 2019
5442,test,"Book of abstracts of the 11th international conference on Extreme Value Analysis (EVA 2019, Zagreb)"
5443,test,"Nonlinear PDEs, Their Geometry, and Applications"
5444,test,Journal of Computer Virology and Hacking Techniques
5445,test,"Материалы 1-й Международной научно-практической конференции «Цифровизация агропромышленного комплекса» (Тамбов, 2018)"
5446,test,Труды 28-й Международной конференции по компьютерной графике и машинному зрению - GraphiCon 2018 (Томск)
5447,test,SPIIRAS Proceedings (Труды СПИИРАН)
5448,test,Multimedia Tools and Applications
5449,test,CEUR Workshop Proceedings
5450,test,"Тезисы Узбекско-Израильской научной конференции «Современные проблемы математики и физики» (Ташкент, 2017)"
5451,test,AIP Conference Proceedings
5452,test,"Материалы 13-й Международной научно-практической конференции «Электронные средства и системы управления» (Томск, 2017)"
5453,test,"Труды 3-й Международной конференции и молодежной школы «Информационные технологии и нанотехнологии» (ИТНТ-2017, Самара)"
5454,test,Доклады Томского государственного университета систем управления и радиоэлектроники
5455,test,Mathematical Notes
5456,test,"Proceedings of the International Conference Information Technology and Nanotechnology, Session: Image Processing, Geoinformation Technology and Information Security (IPGTIS-ITNT 2017, Aachen)"
5457,test,"Материалы 12-й Международной научно-практической конференции «Электронные средства и системы управления» (Томск, 2016)"
5458,test,"2017 Constructive Nonsmooth Analysis and Related Topics (Dedicated to the Memory of V.F. Demyanov), CNSA 2017 - Proceedings"
5459,test,Topology and its Applications
5460,test,Fixed Point Theory
5461,test,Russian Mathematics
5462,test,Optimization
5463,test,"Материалы 3-й Международной научно-практической конференции «Финансовые рынки и экономический рост» (ФРЭР’2019, Москва)"
5464,test,"Труды 15-й Международной научно-практической конференции «Актуальные проблемы и перспективы инновационного развития» (АППИР’2019, Москва)"
5465,test,"Материалы 5-й Международной научно-практической конференции ИНФОГЕО 2018 «Геоинформационное обеспечение устойчивого развития территорий», Санкт-Петербург"
5466,test,Set-Valued and Variational Analysis
5467,test,Annales Henri Poincare
5468,test,"Труды 8-й Международной конференции «Системный анализ и информационные технологии» (САИТ – 2019, Иркутск – Листвянка, Россия)"
5469,test,"Proceedings of the 20th International Carpathian Control Conference (ICCC 2019, Krakow-Wieliczka, Poland)"
5470,test,"Proceedings of the 13th APCA International Conference on Control and Soft Computing (CONTROLO 2018, Piscataway, USA)"
5471,test,Izvestiya Mathematics
5472,test,Известия РАН. Серия Математическая
5473,test,"Proceedings of the 56th IEEE Conference on Decision and Control (CDC 2017, Melbourne, Australia)"
5474,test,Siberian Mathematical Journal
5475,test,Сибирский математический журнал
5476,test,"Nonlinear Analysis, Theory, Methods and Applications"
5477,test,"Proceedings of the 55th IEEE Conference on Decision and Control (CDC 2016, Piscataway, USA)"
5478,test,IFAC-PapersOnLine
5479,test,Труды института математики и механики УрО РАН
5480,test,"Материалы 17-й Международной научно-практической конференции Глобализация экономики и российские производственные предприятия, проведенной в рамках Научного форума Неделя инженерной экономики (Новочеркасск, 2019)"
5481,test,"Proceedings of the 8th International Conference on Soft Computing, Artificial Intelligence and Applications (Copenhagen, Denmark, 2019)"
5482,test,Экспериментальная психология
5483,test,"XIII ВСЕРОССИЙСКОЕ СОВЕЩАНИЕ ПО ПРОБЛЕМАМ УПРАВЛЕНИЯ ВСПУ-2019 : ТРУДЫ. 17-20 июня 2019 г., Москва"
5484,test,"Book of abstracts 18th IEEE International Conference on Smart Technologies (EUROCON 2019, Novi Sad, Serbia)"
5485,test,"Proceedings of the 2nd International Conference on Education Science and Social Development (ESSD 2019, Beijing, China)"
5486,test,Eurasian Mathematical Journal
5487,test,Eurasian Mathematical Journal
5488,test,"Материалы Международной молодежной научной школы «Актуальные направления математического анализа и смежные вопросы» (Некоторые вопросы анализа, алгебры, геометрии и математического образования)"
